iter,max,average
668,0.0006718277073902712,0.0000949625174967244
669,0.0006583454425230229,0.00009432316877972137
670,0.0006638203068656812,0.00009369790606714134
671,0.0006504576242768456,0.00009307162059033977
672,0.0006559267898004761,0.00009245278695535227
673,0.0006426822541776844,0.0000918409230647524
674,0.0006481454284154031,0.00009122849803014698
675,0.000635017623040246,0.00009062842013002578
676,0.0006404745218173136,0.00009002452795285199
677,0.0006274620482739635,0.00008943383215326708
678,0.000632912395636509,0.0000888395216147195
679,0.0006200138734856475,0.00008825688386963424
680,0.0006254574014594727,0.00008767200671907442
681,0.0006126714681051748,0.00008709730431356519
682,0.0006181079165689107,0.00008652446220696152
683,0.0006054332269224694,0.00008595675634401013
684,0.0006108623434045168,0.00008539841269028917
685,0.0005982975697096937,0.00008483548470352062
686,0.0006037191093037353,0.00008428890964701962
687,0.0005912629408149628,0.0000837316372250607
688,0.0005966766659757372,0.00008319569934469399
689,0.0005843278087873105,0.00008264710343040433
690,0.0005897334891911132,0.0000821203122506156
691,0.0005774906659702372,0.0000815790963596865
692,0.0005828880783948498,0.00008106404602965958
693,0.0005707500281659783,0.00008053233858642598
694,0.0005761389562783936,0.00008002323807700317
695,0.0005641044341997414,0.00007950151973179636
696,0.0005694846685089239,0.00007899765167706195
697,0.0005575524456406522,0.00007849222752970797
698,0.0005629237832711076,0.00007798777710174803
699,0.0005510926463444532,0.00007749987722563629
700,0.0005564548909688383,0.0000769988778877151
701,0.0005447236421927126,0.00007652290913278812
702,0.0005500766038367688,0.0000760322725247375
703,0.000538444060680654,0.00007556180420108012
704,0.0005437875556449367,0.0000750827521015361
705,0.0005322525506135101,0.00007462483368554686
706,0.0005375864012882592,0.0000741523585777389
707,0.000526147781748032,0.00007370805048496624
708,0.0005314718165568832,0.00007324944633461506
709,0.000520128444457979,0.00007281056278967789
710,0.0005254424976934291,0.00007235947941619238
711,0.0005141932494466817,0.00007192700469038788
712,0.000519497161116822,0.00007148540281002883
713,0.000508340927389328,0.00007105849989230672
714,0.0005136345431703826,0.00007062727596837712
715,0.0005025702286221012,0.00007020719780879521
716,0.0005078533996805135,0.00006978282950377424
717,0.0004968799228587395,0.00006936801703797952
718,0.0005021525057460896,0.00006895189506657348
719,0.0004912687988611886,0.00006854077359940938
720,0.0004965306554153837,0.00006813528460009156
721,0.0004857356641125299,0.00006772528636758964
722,0.0004909866613826419,0.00006733024315899829
723,0.0004802793446027631,0.00006692137703376602
724,0.0004855193546663972,0.00006654045890928524
725,0.00047489868448480355,0.0000661327546786569
726,0.00048012758435989067,0.00006576365967197003
727,0.00046959254577022547,0.00006536158274741768
728,0.0004748102173531832,0.00006499779671600108
729,0.0004643598080974476,0.00006460333898364393
730,0.00046956613800636093,0.0000642433093691596
731,0.00045919936839472486,0.00006386242648937917
732,0.0004643942479222729,0.00006350455693986155
733,0.0004541101406898007,0.00006313593101194356
734,0.0004592934656565406,0.0000627767739682015
735,0.00044909105578827546,0.00006242276370881593
736,0.00045426272645898713,0.00006206234619090007
737,0.0004441410609734575,0.00006172373733838389
738,0.00044930098197948354,0.00006136419152158664
739,0.00043925911985148725,0.00006103812435698751
740,0.0004444072000797661,0.000060690091944918106
741,0.00043444421200694583,0.00006037417651938395
742,0.00043958036449520677,0.00006003412233820568
743,0.00042969533278847116,0.00005972016573065974
744,0.0004348194746634504,0.00005938707815418748
745,0.0004250114930486881,0.00005907508252904562
746,0.0004301235454232111,0.00005875278787028843
747,0.0004203917189113948,0.00005844119322610935
748,0.0004254916068043846,0.000058130456674373705
749,0.00041583505154352274,0.00005782031964965638
750,0.00042092270376525853,0.00005751650135520869
751,0.0004113405468903486,0.00005721188689523671
752,0.00041641589598373496,0.000056910808170690176
753,0.00040690727546388583,0.00005661162215520785
754,0.00041197025762601536,0.000056317770711943955
755,0.0004025343220898647,0.00005601940392861867
756,0.0004075848770974111,0.000055733219991260184
757,0.0003982207857380904,0.00005543511259070495
758,0.0004032588568479989,0.00005516224029159491
759,0.00039396577924921683,0.00005486688533702625
760,0.0003989913130992284,0.00005460096995858577
761,0.00038976842914001386,0.00005431040592574518
762,0.00039478137572496186,0.00005404849833880996
763,0.0003856278753650577,0.000053770777725131835
764,0.000390628187950548,0.00005350764412043627
765,0.0003815432711630762,0.00005324356149076902
766,0.0003865309061658606,0.00005298051864035183
767,0.00037751378277295355,0.00005273238480988854
768,0.0003824886997527699,0.000052469782326336276
769,0.00037353858931926665,0.00005223124966870525
770,0.00037850075083628587,0.000051970828855810726
771,0.00036961688251602176,0.00005173656298708939
772,0.00037456625412807254,0.00005148261026861567
773,0.00036574786654591795,0.00005124882145950119
774,0.000370684416698297,0.000051000561016437224
775,0.00036193075781759676,0.00005076726360651702
776,0.0003668544578137034,0.000050530177584363826
777,0.0003581647848009406,0.00005029566743690337
778,0.0003630756087000808,0.00005006784448674842
779,0.00035444918783550383,0.000049837069404424926
780,0.0003593471124012093,0.00004961125292662042
781,0.00035078321894216336,0.00004938573622453759
782,0.00035566822358196193,0.00004916447915948861
783,0.0003471661416286631,0.00004893998060916041
784,0.0003520382083315732,0.00004872906847104843
785,0.0003435972307470059,0.000048502614373221145
786,0.00034845634400593184,0.00004830260510335093
787,0.0003400757722548109,0.000048080977595698986
788,0.00034492191903373604,0.00004788702676033983
789,0.00033660106310895443,0.00004767629181410876
790,0.00034143423277172014,0.000047484267447066346
791,0.0003331724110568479,0.000047284871056748184
792,0.0003379925953120311,0.000047086798810278506
793,0.0003297891344584136,0.00004689798005981092
794,0.0003345963272884389,0.00004669433198702124
795,0.00032645056218327806,0.00004651555515951306
796,0.000331244759804894,0.00004631442454669928
797,0.00032315603334243104,0.00004613753366257367
798,0.00032793723414659137,0.0000459429058062633
799,0.0003199048972235552,0.00004576385381617712
800,0.0003246731017417237,0.0000455763979570882
801,0.0003166965130982913,0.00004540204802167131
802,0.0003214517239211734,0.00004522052037704418
803,0.000313530250049765,0.00004504950646230543
804,0.0003182724717885055,0.00004487187947035053
805,0.0003104054868462436,0.00004470107260146987
806,0.0003151347260904047,0.00004453726835398827
807,0.00030732161178625983,0.000044367064367271676
808,0.00031203787701272745,0.00004421404270568345
809,0.0003042780225367414,0.000044039424705053484
810,0.0003089813241227146,0.00004389421102303979
811,0.0003012741259768581,0.00004372305339339561
812,0.0003059644761295721,0.00004357772762644232
813,0.00029830933811297866,0.00004341633173144232
814,0.00030298675079853954,0.00004326505440524369
815,0.00029538308385163026,0.0000431141501701192
816,0.0003000475747932385,0.000042962114383693773
817,0.00029249479695875324,0.00004281501841949317
818,0.0002971463835134691,0.000042666757876969286
819,0.0002896439198172285,0.000042521685197171735
820,0.0002942826210425853,0.00004237435507640791
821,0.0002868299033669808,0.00004224203442658411
822,0.00029145573989908247,0.000042096731763503916
823,0.00028405220696620104,0.00004197045255600139
824,0.00028866520097986514,0.0000418275335703081
825,0.00028131029821554243,0.00004170167139048
826,0.00028591047342668707,0.000041566488037985616
827,0.0002786036528669711,0.00004143560068936735
828,0.00028319103448570804,0.00004130810723262214
829,0.00027593175470819187,0.000041179246126248194
830,0.000280506369338962,0.000041052039650593836
831,0.0002732940953930063,0.000040926501563280994
832,0.00027785597106827487,0.00004080307730398777
833,0.00027069741831636795,0.00004067659449873494
834,0.0002752393404498732,0.00004056310625434569
835,0.00026822804590859173,0.00004044050292332594
836,0.00027265598590875406,0.00004032864496499485
837,0.0002657895191359727,0.00004020729215621998
838,0.0002701054233490985,0.00004009609686585568
839,0.0002633813919015737,0.000039978817591257116
840,0.00026758717603098114,0.000039866597394670984
841,0.0002610032249695249,0.000039753507294733026
842,0.0002651007745080314,0.00003964311931967425
843,0.00025865458571855404,0.00003953000960168958
844,0.00026264575647694244,0.000039422059126558606
845,0.00025633504819799757,0.00003931321193080972
846,0.00026022166665917723,0.00003920450260018558
847,0.0002540441928406967,0.00003910204679970744
848,0.00025782805672303066,0.000038995808484608825
849,0.00025178160651057047,0.00003889432777794928
850,0.0002554644851519572,0.00003878918082572536
851,0.00024954688237643907,0.000038688093462778654
852,0.00025313051714914714,0.00003858534157703391
853,0.0002473396197608113,0.000038484287388134516
854,0.00025082572454449004,0.000038383349718787276
855,0.00024515942408542823,0.00003828489155833015
856,0.0002485496856596825,0.00003818331840722589
857,0.00024300590675058187,0.00003808713609851708
858,0.0002463019852358972,0.00003798902766070536
859,0.0002408786850787159,0.00003789231997991866
860,0.00024408221432681287,0.00003779877830086168
861,0.00023877738219491018,0.000037703446603210686
862,0.00024188997020851977,0.00003761106693738623
863,0.0002367016269368416,0.00003751678266812428
864,0.00023972485626333473,0.00003742460019030628
865,0.00023465105378017714,0.00003733158213494763
866,0.00023758648189858844,0.00003723949049738088
867,0.0002326253027806202,0.00003714799049872837
868,0.00023547446245480996,0.00003705806082212957
869,0.00023062401938678256,0.00003696580061801824
870,0.00023338841910391928,0.00003687796537556051
871,0.0002286468544592246,0.00003678732817318443
872,0.00023132797879121814,0.0000366995601962712
873,0.00022669346413517477,0.00003661244316521829
874,0.00022929277407462978,0.00003652580237487279
875,0.00022476350979661053,0.000036440050523132156
876,0.00022728244313391377,0.00003635417213909885
877,0.00022285665787774578,0.000036268794758607266
878,0.00022529662960202312,0.000036183826577494265
879,0.00022097257996628317,0.00003609850652059301
880,0.0002233349825401798,0.00003601441402279744
881,0.00021911095253335233,0.000035930096802011776
882,0.00022139715629576617,0.000035846171214229326
883,0.00021727145698041683,0.000035763753515701125
884,0.00021948281047368123,0.000035679857608508015
885,0.000215453779509156,0.00003559830063602597
886,0.00021759160981288383,0.000035516672823370846
887,0.00021365761111441506,0.00003543611266407645
888,0.00021572322416890666,0.00003535615501792942
889,0.0002118826473937463,0.00003527588676760658
890,0.0002138773283490436,0.00003519665756214803
891,0.00021012858859920103,0.00003511695546227712
892,0.00021205360210613255,0.00003503802399616354
893,0.00020839513947223942,0.00003495905853367172
894,0.00021025173003730302,0.00003488058415296447
895,0.00020668200925039182,0.00003480205584785664
896,0.00020847140148139154,0.00003472430059100598
897,0.00020498891149256515,0.00003464608743317601
898,0.0002067123104966817,0.00003456951373582953
899,0.00020331556415681407,0.00003449178258004693
900,0.00020497415578019096,0.00003441599687650041
901,0.00020166168941743168,0.00003434020515954004
902,0.0002032566405348879,0.0000342652971707642
903,0.00020002701365084974,0.00003419002646131417
904,0.00020155947249939077,0.00003411532994085965
905,0.00019841126730674175,0.000034040650899174246
906,0.00019988236376849988,0.00003396636457453837
907,0.00019681418497563552,0.00003389221764184915
908,0.00019822503083338772,0.00003381836181745742
909,0.0001952355051916821,0.000033744440959504575
910,0.00019658719442666728,0.00003367113151377986
911,0.00019367497044536774,0.00003359762263899075
912,0.00019496857950701552,0.000033524830614911744
913,0.00019213232709053285,0.000033452212154848496
914,0.00019336891518650923,0.00003337981950127999
915,0.00019060732531284152,0.00003330827372330339
916,0.00019178793462965027,0.00003323708509567404
917,0.00018909971901476252,0.000033165840074423306
918,0.00019022537506718784,0.00003309511181118721
919,0.00018760926586769422,0.000033023992168593274
920,0.00018868097765029068,0.00003295381900581382
921,0.00018613572708980897,0.00003288300115562667
922,0.00018715448743561458,0.00003281313930141097
923,0.00018467886759110375,0.000032742799947153
924,0.00018564565334039385,0.0000326730546404798
925,0.00018323845575929365,0.00003260332945699423
926,0.00018415422802625647,0.00003253411854816678
927,0.0001818142634080755,0.0000324645000412839
928,0.00018267996787724172,0.00003239612871327585
929,0.0001804060658771589,0.00003232760474593055
930,0.00018122263298597785,0.00003225951196565198
931,0.00017901364180233914,0.000032191373859924624
932,0.0001797819869844841,0.00003212349806591438
933,0.00017763677316151583,0.000032055671577427055
934,0.00017835779710834165,0.000031988236444034015
935,0.0001762752451832661,0.00003192049656385439
936,0.00017694983405647235,0.00003185351123258885
937,0.0001749288463404608,0.00003178612550299889
938,0.00017555787198841877,0.00003171930757080224
939,0.0001735973682556735,0.00003165248520776805
940,0.00017418168843880144,0.00003158627667840759
941,0.0001722806056850823,0.00003151979067346618
942,0.00017282106431359967,0.000031453834048758876
943,0.00017097835640333958,0.00003138759998669233
944,0.00017147578374271388,0.00003132189473099402
945,0.00016969042129905132,0.00003125591206812319
946,0.0001701456341544616,0.000031190457639487495
947,0.00016841660414707027,0.00003112472582639508
948,0.000168830406114151,0.000031059521676782856
949,0.0001671567116826589,0.0000309940401580357
950,0.0001675298933645486,0.00003092908573364873
951,0.0001659105535898875,0.000030863853948169026
952,0.00016624389270109008,0.00003079914868937951
953,0.00016467794228991472,0.00003073416607055425
954,0.00016497220399441792,0.00003066970941209385
955,0.00016345869308215244,0.000030604975387608505
956,0.00016371463008446607,0.000030540766759170997
957,0.00016225262397040474,0.00003047628075147048
958,0.0001624709767557575,0.000030412319576996928
959,0.00016105955570749897,0.00003034808100353235
960,0.00016124105271486666,0.000030284366701975825
961,0.00015987931168498504,0.000030220374975077758
962,0.00016002466952363958,0.00003015690696045366
963,0.00015871171796644212,0.00003009316148713497
964,0.00015882164154173983,0.000030029939168751605
965,0.00015755660314437092,0.000029966439351681586
966,0.0001576317859281473,0.000029903462133720338
967,0.00015641379843228664,0.00002984020737104664
968,0.00015645492253674176,0.00002977747465328724
969,0.00015528313749163525,0.000029714464338352853
970,0.00015529087393800767,0.00002965197551614913
971,0.00015416445649291122,0.00002958920903799032
972,0.00015413946533199274,0.00002952696350226318
973,0.00015305759403544394,0.000029464440245754556
974,0.00015300052452688062,0.000029402437383192114
975,0.0001519623910750112,0.000029340156728782066
976,0.0001518738818953591,0.000029278395922266316
977,0.00015087869099522644,0.000029216357246675357
978,0.00015075937033676157,0.000029154837874547303
979,0.00014980633947009325,0.00002909304055077977
980,0.00014965682524892276,0.000029031761987572443
981,0.00014874518447410834,0.00002897020538445249
982,0.0001485660844655623,0.000028909167001721443
983,0.00014769507618001,0.000028847850484587246
984,0.00014748698821737127,0.000028787051649286682
985,0.00014665586706569256,0.000028725974580056922
986,0.00014641937913623115,0.000028665414656094963
987,0.0001456274117092593,0.00002860457639319326
988,0.0001453631021866575,0.000028544254740971742
989,0.0001446095669230263,0.000028483654639391647
990,0.00014431800463593492,0.000028423570616138886
991,0.00014360219156800413,0.000028363208027379745
992,0.0001432839359881699,0.00002830336098718776
993,0.000142605146633501,0.000028243235260293143
994,0.00014226074803502797,0.000028183624553856638
995,0.0001416182951194389,0.000028123735034446918
996,0.00014124829470474332,0.000028064360009637733
997,0.0001406415021247831,0.000028004706040459125
998,0.0001402464321624275,0.000027945566042049117
999,0.00013967463465475172,0.000027886146963307813
1000,0.00013925501862127598,0.000027827241333603187
